user_address,LVbag,Paid_Users,Puzzle,LV Airdrop
0xfb1a0f7ec49eeaf6715cd60d7549e5f71d89f82d,836.33,62.0,0.0,898.33
0xfce2a4998144c5bd2ebc3aa5dca2e8b017cb08c1,836.33,56.0,0.0,892.33
0xa52fef475f397f8e9b185c9f7ed4a250b9dddd9a,836.33,56.0,0.0,892.33
0x59b1200e3107077de7e47d082d379ac11ba135c0,836.33,62.0,0.0,898.33
0xfc26db5a16e079f4ab8ea96dbdc61139edc770a3,836.33,56.0,0.0,892.33
0xfaeb3552d0326ef5370ffd435a9578e670adc49e,836.33,65.0,0.0,901.33
0x3a9f31aeb69b680f3d9bc4feb3dec9cbebb7693a,836.33,62.0,0.0,898.33
0x2321be6a98555762e7fa053624116f1249da4716,836.33,56.0,0.0,892.33
0x7e5330f073e6b455e772cadcc1f80c3d6ee59f47,836.33,56.0,0.0,892.33
0xcc43cebf4ac39f955846637b2fd8c08ac61c4339,836.33,56.0,0.0,892.33
0xed5269ed3db1a75ade7928f38a2ac32ac090d2a2,836.33,53.0,0.0,889.33
0xee5eff35d4072ec02e51b0aa22eaeff186c2dabb,836.33,59.0,0.0,895.33
0x23794fb81cef78936dbe7173125f9c738f020f43,836.33,62.0,0.0,898.33
0x63eb021aefd3aad49a5edd7b547707fb9b19f1bb,836.33,59.0,0.0,895.33
0x01b86aeebcd1ff94ac1195cfc8fd9e39db24db45,836.33,10679.0,0.0,11515.33
0xc5882aa7628220f03aaaf23153b167f52ee9c5f4,836.33,65.0,0.0,901.33
0x021998c02d57c47baccce78b77ce5db3fc306ab8,836.33,59.0,0.0,895.33
0xb9f7d053f300eebf9a87dd0fa343930d0d89dcbc,836.33,59.0,0.0,895.33
0x3c7a4bc5a6ee491c35fa95eca107cd5589c91e34,836.33,56.0,0.0,892.33
0x335a443b9110bd635780fdc74790b6eff19a1f9c,836.33,56.0,0.0,892.33
0x706f7ba78889959fa582a484134f0c38abe6f732,836.33,53.0,0.0,889.33
0xe1087b9e50d72baa3176963bb3b08395ad3899a4,836.33,15774.0,5067.0,21677.33
0xff75b36bfe23d5a19a4970d931b21cb9f0398a0a,836.33,1410.0,405.0,2651.33
0xaeb894bbeb4e48bb496226beef6b4137dcd468d2,836.33,53.0,0.0,889.33
0xb609de87a224d0ccbb20aea3e272f77fdbc5a548,836.33,1501.0,696.0,3033.33
0x311c8ba2599b64522605a32f656d3f15d6396a5d,836.33,4340.0,0.0,5176.33
0x3be609ecd004f60211e211e8dcaae09bcc205420,836.33,56.0,0.0,892.33
0x575e0978505344a804823d05e1bce36185308a00,836.33,62.0,0.0,898.33
0x9ec3c81d70e12ff833722d133b0810073273b1d6,836.33,65.0,0.0,901.33
0x5b261d60448555cbf6772f1aa57045b545b7cd10,836.33,70.0,0.0,906.33
0xb91c5c374116c238440157bdc21e6ea76604f1db,836.33,68.0,0.0,904.33
0x17480269103641cbc44b304474104d8cfadf5ebf,836.33,56.0,0.0,892.33
0x8aae28f624b6fd95299324287ae79ad4d0169809,836.33,65.0,0.0,901.33
0x527b49bb601e95e3a8e27d485ba161d7cae00650,836.33,53.0,0.0,889.33
0xc20c348cfcfdbe07d70da115274a9ac94bcb870d,836.33,62.0,0.0,898.33
0xc3a9bf04d1b98967f5b8360f388f5ca100b41762,836.33,56.0,0.0,892.33
0x7cefa3891caa822f858d16fd8955b86af24df19a,836.33,53.0,0.0,889.33
0x8b45706f49474733febd09dd2c96e39ff5fd5ecd,836.33,59.0,0.0,895.33
0x12f2a63686ee86e6d915cee4fc019eb31d5027c5,836.33,56.0,0.0,892.33
0xfa3cc3ee78164f05b38bba2ad64818a20c96163f,836.33,62.0,0.0,898.33
0x1bf05274f26719e4dc9ec6a48edd4ba794c34a1c,836.33,56.0,0.0,892.33
0xdc05c54d9724b572b762f9bf7972c7830ccb91b3,836.33,53.0,0.0,889.33
0xade0ba142414fbaabd9674cbf335971971fe0e98,836.33,53.0,0.0,889.33
0x320231504ebd0df2421cb922856a254d1a66c705,836.33,51.0,0.0,887.33
0x38adc9bea5e69218bfea49e9a1d41fbc1d0dbe17,836.33,42.0,0.0,878.33
0x3844a388c886717d4df4dd24a9ab8f9e42447842,836.33,59.0,0.0,895.33
0x7b0eba6dbe9527064b0ff867747d911d1e0e7538,836.33,136.0,0.0,972.33
0xa8ea81bfa4d6c88316e282212cceba9fd0305ff6,836.33,59.0,0.0,895.33
0x17e2fa21d35d8b61dd64e65574e03e59e3d4b409,836.33,65.0,0.0,901.33
0x9f73d3da3bb7fbc0ffe9d064f9def9adb29cdea3,836.33,65.0,0.0,901.33
0xf71f44fc31a395608df5de81bac525345d561f00,836.33,62.0,0.0,898.33
0x9980890b8dcc3a6ff9ac03de638b62c0e3a15bb9,836.33,39.0,0.0,875.33
0x0041a0a3bd3bf5c325e81064a711acdd79bbf9ca,836.33,51.0,0.0,887.33
0xcb854cbd3c3916049c3e1ab922ef7b19622f642c,836.33,113.0,0.0,949.33
0x1ce0f4e59f69bff9fd1be0dc67dbc6a9006599a1,836.33,53.0,0.0,889.33
0x8a5ee8277a6ab6e94f5fc7b5556d7a4ad524649b,836.33,133.0,0.0,969.33
0xadea5f197eb0ee6ddbeadef1a34f449e510d36b1,836.33,59.0,0.0,895.33
0xfffbd9696ac695f214f989fef439136878929d54,836.33,263.0,63.0,1162.33
0x6b04ea8a5b16f19cdbcc668650dc63d50eea044d,836.33,62.0,0.0,898.33
0xc52e97df9345505457d3006722664807d2855945,836.33,56.0,0.0,892.33
0x0fed295cb6520f1fc22c263273f01759a708e2e1,836.33,56.0,0.0,892.33
0x0419c0da45f4206698ba314c90d6494a66985b4d,836.33,51.0,0.0,887.33
0xb9a87fc6b19566ca113f3af0462419c353e1d626,836.33,59.0,0.0,895.33
0x6b13ff68b481500e6aa4689a68140dd250117d75,836.33,59.0,0.0,895.33
0x63a69db01c5d6d0cd20f1842752fae1014f9e35d,836.33,56.0,0.0,892.33
0x5a63cdc5705676df3f4cb9a78f2c88d491b3b085,836.33,56.0,0.0,892.33
0xf999d4af70fed3dd46a4b374aee9f6e78876dc26,836.33,59.0,0.0,895.33
0xaf339242247a4ef57eca78bcc2c4c2a5ffff4582,836.33,65.0,0.0,901.33
0xbcb1b4687df7847dff80c6175be2c2fc59fc99fe,836.33,59.0,0.0,895.33
0x1941bc576b2551dbb544a5a72d9a272bba2824cd,836.33,56.0,0.0,892.33
0x7c779bc34fd4ed0110fa349677debdb7dfdd6216,836.33,59.0,0.0,895.33
0x04ddce22e6ae0e149aefad50acc847638504eb47,836.33,62.0,0.0,898.33
0xef00e95732a930ed1f6662357d4842104b4f833f,836.33,56.0,0.0,892.33
0x320815d20c0887a12465cd67b168a62ab2a8ca84,836.33,68.0,0.0,904.33
0x998c9bb2de1e559655da6d85ac5ee7e486c42b9d,836.33,62.0,0.0,898.33
0xd50b853b5e96248ae9cd92b9feeb35b44f465442,836.33,62.0,0.0,898.33
0x10a01d1a486ecd8d32af02d7c7eeb95a39dbeb58,836.33,62.0,0.0,898.33
0x2eb0db4388673e3dba67955cbf3002a29b00345c,836.33,56.0,0.0,892.33
0x05e37cb174334b75a5854991eab5c621f7ea22fa,836.33,65.0,0.0,901.33
0x4c189208f1a6e4275588b146b5eb7c3e9a4faa9d,836.33,59.0,0.0,895.33
0x27a9602f6336c1e97d8af64888da4793395a1c06,836.33,62.0,0.0,898.33
0x517e54e4baa30f0d228f60d27320ba39b7ab0f63,836.33,56.0,0.0,892.33
0xc31203431e55e68f5084d04f1fd137d64c5c2ad1,836.33,56.0,0.0,892.33
0x5695a41f3c5ce91fe1fa3aea65eccc232b1e0c62,836.33,56.0,0.0,892.33
0x52a0d9b270d6dce957edec2eb05612834ddf61a0,836.33,62.0,0.0,898.33
0x6f5ea2d4abcbea3f8caf73da8b33625a7249b2bb,836.33,62.0,0.0,898.33
0x5d64e961374b612b2f2ef617e8dc02b75de101ef,836.33,56.0,0.0,892.33
0x6e50d4e62a19f24ad336da31ae0a7cc0d9789544,836.33,51.0,0.0,887.33
0x42b1dc92e5a66d9cc74f260be9f9eb0f0f75e47e,836.33,62.0,0.0,898.33
0xca4cd9ef5cf4aaacf3fa65eafb78a56c29aa48a0,836.33,56.0,0.0,892.33
0x5682bc9579895cdb7209157a8aa276672f3a1965,836.33,51.0,0.0,887.33
0x0d54e98680aa3f63d1d645a511f4bdac9eb26060,836.33,552.0,855.0,2243.33
0x6dfa853b15553a1a9fa8ae2373ddf21480c1ecd4,836.33,62.0,0.0,898.33
0xa3957e7022397a14ffdfedae57eea56c5b0e59bc,836.33,56.0,0.0,892.33
0x812962153e25496b4f68f0aa26a66d27cecbb318,836.33,56.0,0.0,892.33
0xc6bd5a9d367146e10947dd11f085cfdcd516b91c,836.33,56.0,0.0,892.33
0xd1e4c8f86ebedcdfb14da7c9590eea404cf475d7,836.33,56.0,0.0,892.33
0x3ec52897dbdf2ef19998b56dddf8afce3058cc1a,836.33,59.0,0.0,895.33
0xcded58b98964068a0ad5eaf4e3934a40f719eedc,836.33,68.0,0.0,904.33
0x6a2cec6e89b7f164a5580d6b73bf2f613266d626,836.33,53.0,0.0,889.33
0xbc8c2dfdf6c760f5e7ab9b526a85e44919b34189,836.33,62.0,0.0,898.33
0xadc5743509848e0311903149d547344dedacdfc5,836.33,59.0,0.0,895.33
0xa2338189d68408da860d780d6bd37e88a94fc5a3,836.33,59.0,0.0,895.33
0xd28312ddff6b68951c065f2312bfdf9fed2152e1,836.33,56.0,0.0,892.33
0x2acfb64225c4c32b15533343b7a9c1a16ffcd8f6,836.33,51.0,0.0,887.33
0x2604416d838b47a69089d444c5cd712a492d1956,836.33,56.0,0.0,892.33
0x0957674eb640a43f159dccfcc3d5d847cec61e6d,836.33,59.0,0.0,895.33
0x019739748b80226d12e0b7865d2eab4021dae0e9,836.33,59.0,0.0,895.33
0x521692518eb2cc3a3137e5082a864ba562936137,836.33,56.0,0.0,892.33
0x011e6dbb20cca18c7c1912a3e03e8ab6dcf19560,836.33,65.0,0.0,901.33
0x0b0273c9f03ebb712434b4d39ca368c52a9bc1b5,836.33,56.0,0.0,892.33
0xdca01fee2920057036860141043a1dd86f26d0c1,836.33,62.0,0.0,898.33
0x997b0cedd9470693dbb1e44486933eda716b30fa,836.33,65.0,0.0,901.33
0x34c03cf026cd61d37f5f3d912d56a6d6cf4fe4cb,836.33,53.0,0.0,889.33
0xdd03ad6d6ac91f47fa78049b54f03c4709199f86,836.33,62.0,0.0,898.33
0xb3e9474651f432632a8db50fe09118e4100746a7,836.33,57.0,0.0,893.33
0xe21736864d0e65f3e7e38a000bc7241203e3e1e6,836.33,51.0,0.0,887.33
0xf4a6f476f1fa74a69954371cab052a6baef791f8,836.33,59.0,0.0,895.33
0x4065de486e7d857bdcb28cb215b91da48c3b5afe,836.33,51.0,0.0,887.33
0xa7c18d6dae81cbd6d4a71bf2a168b3c3ba51bfb5,836.33,56.0,0.0,892.33
0x60949edb50aea3bf243f72b6980849feff9fcae3,836.33,56.0,0.0,892.33
0xe7877356687a01fda1032ffd09f65dee69f3203a,836.33,56.0,0.0,892.33
0x305abfa39266683697a23c2f1c747f5d5da8a7cf,836.33,62.0,0.0,898.33
0x8958b1f85073b1425959321d340451d1b5e6355f,836.33,65.0,0.0,901.33
0x8f847164e0aad3c9b7ee00fb9e594e0ffee18d5e,836.33,53.0,0.0,889.33
0xec26d975555b7de5c97a6aa88b4e4a0e5da1137c,836.33,65.0,0.0,901.33
0xa3ead24880b30ea60762ded55a842ac1198aa03d,836.33,59.0,0.0,895.33
0x27fe5531f9cc0d5f972aff14f448029383d84a34,836.33,56.0,0.0,892.33
0xe860f0e874afda1a34a0f86a083688b10cd9619c,836.33,56.0,0.0,892.33
0x68d484212d80df6fc1da80b2ff328e4c1e06ecb4,836.33,59.0,0.0,895.33
0x37e592d4de66abcc69e1fa55febecf95e3239832,836.33,53.0,0.0,889.33
0xc82827db815418e41eaebb2a03432dad786b44f4,827.97,48.0,0.0,875.97
0xed660ecd1408ad5e336fa688bf5e32168669637f,827.97,65.0,0.0,892.97
0xea92e762492a6fdd214492356663277e694f6edd,827.97,53.0,0.0,880.97
0xb6c9ee6da7f5673d7aafdcaae09da9f93427d886,827.97,56.0,0.0,883.97
0x535e55bee88a79f4e1f1d4eaf154d38d4cea809e,827.97,59.0,0.0,886.97
0x9bac19e83ce2b6bb5668b10217a4536315beb786,827.97,62.0,0.0,889.97
0x3e0cafcb4750851b2da7d568c6b9c18276ae814e,827.97,56.0,0.0,883.97
0xd12ca9514cafcd7261bed5005a2405c9c8263ad3,827.97,56.0,0.0,883.97
0xf776ef192141daf1961663a74cca78c8dae44323,827.97,62.0,0.0,889.97
0xb1692472b4a5331338dc985ee5b9c478f6f0b445,827.97,56.0,0.0,883.97
0x2f374f7edff868f53add0fbdb7af8c9d1907d1a8,827.97,53.0,0.0,880.97
0xf7beafadb8e24f0088f0e8a5e4b661be7e6f9738,827.97,56.0,0.0,883.97
0x10c151a4e196bf3760dc0afa5993613ca00d66bd,827.97,56.0,0.0,883.97
0x140cd07bbc7e55f796eaf219ca2536d5a33921a3,827.97,53.0,0.0,880.97
0x5d2aff7527725a9eddcadfbd74abad48f6ca37a5,827.97,53.0,0.0,880.97
0x79b0bdb274e4ae741a12235b377e53a79284ded4,827.97,42.0,0.0,869.97
0x7d0834c2c3c22eee78d366f92f1e318eecddef0d,827.97,56.0,0.0,883.97
0x2af6d632a10653c2d847cab3a69ba4438772612a,827.97,56.0,0.0,883.97
0x67854a73cefecee5b2c14f8f800330a9009c3e36,827.97,65.0,0.0,892.97
0x1b6ded046b31967d398ff6602b28063eee4b86de,827.97,51.0,0.0,878.97
0x1457088e6bb9e10c590191a3616ffec0a40cd4c6,827.97,65.0,0.0,892.97
0xc2c8f0de66c97a9a744108ad22f511372ba81a19,827.97,56.0,0.0,883.97
0x417097253c10ef5ab5ae0549baa6d1c834d69c29,827.97,56.0,0.0,883.97
0xbf2ac4db5f1266ec8348839ca08dc6601555c287,827.97,62.0,0.0,889.97
0x8dfae3c2e12a1ec9cc96261a7e6345c69b385fc7,827.97,62.0,0.0,889.97
0xd91a38a169e1715ce496ceb10953c1607bf6fa13,827.97,56.0,0.0,883.97
0x00a15b6d926b6603fa3d2c6392c24720ca20a8d7,819.6,56.0,0.0,875.6
0xb6b752843df602fbe4cfabad6f505e661f30538d,819.6,56.0,0.0,875.6
0xa00dc43c0dca95fe53fe450b9dc674f9aa3a8876,819.6,62.0,0.0,881.6
0xcd1f4e7db9415f781be1975b06fe7b7ff180c399,819.6,56.0,0.0,875.6
0x1cc2c2b1492dc7d9fb752454612ab4499e438968,819.6,161.0,191.0,1171.6
0x3064e099410bfe413d5f53c48c2d8927cf0623bc,819.6,53.0,0.0,872.6
0xae550fa8fbeb64b1c49f6034730e5ef5c4db1c4a,819.6,53.0,0.0,872.6
0x5bbc96af6e8b2b3dc2ef2392f613f8f8525d7a9c,819.6,59.0,0.0,878.6
0x0e91ea12ce0a147e045575914269931e144ac317,819.6,56.0,0.0,875.6
0x7c61f28a34c00a1674f1aeb6a615197d2aa8ef58,819.6,56.0,0.0,875.6
0xe4ef024d202d75f78d222d834dd4216be3fbb371,819.6,53.0,0.0,872.6
0xfa7db32bd548ad5d058186985c0248d1bdec68c9,819.6,56.0,0.0,875.6
0x9143e3180991ad0924d771c6c060e4baa96a75f5,819.6,56.0,0.0,875.6
0xf6f94f5f638d8b10763506cd3354fa3143e72480,819.6,56.0,0.0,875.6
0xbd3f6b0097ac0f1acba806ccde437d5c54034045,819.6,59.0,0.0,878.6
0xe4b5634eb80817320e9cc491afb2d795856bff9d,819.6,56.0,0.0,875.6
0x038a5d37744945d3dfd902fa94aa2cc62bd65415,819.6,65.0,0.0,884.6
0xa5cad35246c32fbf9735b49b13193f3eabe824ff,819.6,56.0,0.0,875.6
0xc548c23e09b60ff57e05c562921cfa782ab15232,819.6,59.0,0.0,878.6
0x11c29271678e4a6eaae615c79b85a302a25101c3,819.6,53.0,0.0,872.6
0x31cb310d8abccb213b9641de421bf162ce3bfd11,819.6,56.0,0.0,875.6
0xca6d107cb9178b42c87809320d10c951b2cece00,819.6,56.0,0.0,875.6
0xf995042240f6f186f5556e5b4f22e7b4e90bd8c5,819.6,62.0,0.0,881.6
0x21a0a2eba60b65d8069d122ebbc5f563ae3b46cb,819.6,56.0,0.0,875.6
0xea60365f4f3f17a372f98d32d37099c7827e5a32,819.6,56.0,0.0,875.6
0x2182eef8f4de53003f35bf4131914e0787395528,819.6,51.0,0.0,870.6
0x58f60779a19c33efe2a66bb4da353dd6f8f0e63e,811.24,99.0,0.0,910.24
0x668af513a9dff54153afbea53ffd34f88b11aebb,811.24,59.0,0.0,870.24
0x950b8caf3829e5763f5c4570f6b9457fa2c111d7,811.24,53.0,0.0,864.24
0xd51964fd50ec1a2b19b0bf853958f35ef78d3717,811.24,62.0,0.0,873.24
0x9961829ee6f8c762f853f8e8d758708d5f49f2a0,811.24,56.0,0.0,867.24
0xe1b748164d2860363253558ba17fe042efe72c15,811.24,56.0,0.0,867.24
0x9b94139a57126a446171ac96b1c4baaad446745e,811.24,53.0,0.0,864.24
0x15558823d1c8c7f47935b732a8363587b6a53997,811.24,56.0,0.0,867.24
0x22419ca2e67fded09e42d09248f3ac80a04a2103,811.24,59.0,0.0,870.24
0x293689e21925e73878d9ff5c6e607a05ea2120c4,811.24,56.0,0.0,867.24
0xae0eae7a8171264346fbd521f2cd3cb2e5cce4a7,811.24,56.0,0.0,867.24
0xe24eb37381ebf4e6d4606865c3ae81b7e6afb3c8,811.24,56.0,0.0,867.24
0x29d2ce43a6596bc15a589a4550cc23aeeaf70eba,811.24,56.0,0.0,867.24
0xe76ef9fbb8f9f936102fc2cef2d99a2be124dd09,811.24,48.0,0.0,859.24
0xe3b888ccf086c4a1b48d778e0bdfff9907eaddf3,811.24,56.0,0.0,867.24
0xefddb4fddc259bb9caf9ed530d11d44393aada2b,811.24,51.0,0.0,862.24
0x9e61d65537013628413f0979ff4ab2961c501052,811.24,39.0,0.0,850.24
0xf43ec447236eb171193ffd26e4f76d27bb54685a,811.24,53.0,0.0,864.24
0x8ad5ea972f73a4cb970742cdf60fd5ed20d9c2c9,811.24,56.0,0.0,867.24
0x550a2f5868f03112dfd72b41a470fe78fd5eeb07,811.24,51.0,0.0,862.24
0x97898f18182ff25bea4d2b02ecb067a2e0ffaf0d,811.24,59.0,0.0,870.24
0xac02a9f447069fc566b8f7a86b603957fcfe2e3b,811.24,56.0,0.0,867.24
0x33480a9dbdb00ba0953ca1dc269f700f6b5d9aa0,811.24,59.0,0.0,870.24
0x090b94f66d2e1cf9eeb6dfc91669b4414dc3a913,802.88,56.0,0.0,858.88
0x381fed605253bdf3278f0e05d788d94763e746e7,802.88,56.0,0.0,858.88
0x488b12d1ed05203f7d3444f336eea62cf08cbcbb,802.88,59.0,0.0,861.88
0xbfb2a74f617e1f73410b9ff267118449e61025f4,802.88,56.0,0.0,858.88
0x269b4eb14fa34be3ad897ca4557ca5dbc5f95788,802.88,51.0,0.0,853.88
0x2723ed278508c283c7476014bc9189b71969cca2,802.88,56.0,0.0,858.88
0x7ca73b0f134e36b2a93551b9e213c256907aef9c,802.88,59.0,0.0,861.88
0x5a12eb160cd6c644d7b4b64f83e5759bb89aa9e1,802.88,56.0,0.0,858.88
0x85c98e60b1a2e72fddbc5a6011cf3b2826bf95db,802.88,56.0,0.0,858.88
0x30444714f1470823c1072d1ed4c09eba2399d5bd,802.88,51.0,0.0,853.88
0x2595b252ba06d4f6c7036e3dd7e370e9aaaf1b47,802.88,56.0,0.0,858.88
0x11b784b5b2d9bdc8b3981d9ffe2c6ffee0679aff,802.88,51.0,0.0,853.88
0xbb4db465cd5ebc612be2fea06bd27715383ccd06,802.88,56.0,0.0,858.88
0x38422a543e99e7fce335a0a7473dc45901a5dcb7,794.51,56.0,0.0,850.51
0xb4406a86dc41f8b13c628a3e094e5c43325584b0,794.51,51.0,0.0,845.51
0xb64e2e4db5945102c6a3866dfdc02a480dfdc991,794.51,53.0,0.0,847.51
0x539510edaa8615e3d35fb55eb2fac7378ca5bed7,794.51,56.0,0.0,850.51
0x0f5bbf822eac3ceffbd2a7be894840fd8ab7d0af,794.51,56.0,0.0,850.51
0x1f9d4fd51ed1ee8f3e18af09b8dee04a64e660c4,794.51,56.0,0.0,850.51
0xacd3ef61b302f27f27241be08a1b0f6160dcb67c,794.51,56.0,0.0,850.51
0x2292529dee440aaea973807d19ca5a8231f1c0cb,794.51,56.0,0.0,850.51
0x4e9dd326eb7313eb42ca38f0f67e3afcc725b6fa,794.51,56.0,0.0,850.51
0x10b5e4f5b3a450b63e1e77e027721fa5ac950eb0,786.15,53.0,0.0,839.15
0x58b083c6f11d8e380c0ce76c1a4d6b0433cab5db,786.15,51.0,0.0,837.15
0x02643fc04d37817349b71703dacebcbb89763cb2,786.15,53.0,0.0,839.15
0x031da36a4be3e2472dfb075fc9423a5f7713ac7b,786.15,56.0,0.0,842.15
0xcb3f5f8de562f734b6fed3b13df757b92cefafe5,786.15,62.0,0.0,848.15
0x8e91b90ce696eaca36126542de26bbb8d16d5272,786.15,53.0,0.0,839.15
0x006998f05385e171c0079b9ae785c8e2b753e637,786.15,56.0,0.0,842.15
0x4db5f9e5fe22937a1758962b05362913d12137f1,786.15,56.0,0.0,842.15
0x80a46244cb9bed1fa7f6e71ba351aa2922d3ce7b,786.15,39.0,0.0,825.15
0x2c9d1999ce7c19732b9be5caa184f327ccc51163,786.15,53.0,0.0,839.15
0x3789db6d136eacb1b747ad3fb063b3b15e563ac8,786.15,56.0,0.0,842.15
0xcba063503264f15f4ad61ca0c29a839a48d3d495,777.79,59.0,0.0,836.79
0x1347785d3d7d89fe0a3e7d57b4b40366da6294cd,777.79,56.0,0.0,833.79
0xf63847bd03cbd793f740276d98acb488e72b034a,777.79,51.0,0.0,828.79
0x5e2959b0ba61f471c87565d2130da61bd3377936,777.79,56.0,0.0,833.79
0x267c84dacb2fc110fe34c111a87774368701f101,777.79,56.0,0.0,833.79
0x6ca95dcb8d70467d4489b086fc4fd92f6b5c3efa,777.79,56.0,0.0,833.79
0xbbda1105b91a2f2d604a215e146366f3835fa08a,777.79,56.0,0.0,833.79
0xceaae5334aeae0dd01dc4c244c15aa52d569597b,777.79,51.0,0.0,828.79
0x7fe528a75c61f19801fcd42ce2315cf6e28653e6,777.79,53.0,0.0,830.79
0x6bcda93308e5cd262741b880d0b3c581c16fd64a,769.42,53.0,0.0,822.42
0x2de81570814c484112efbb1cb1026c8cfbd09d6d,769.42,62.0,0.0,831.42
0x52ef18a121e3e11263e7c5d73e26d84772735f38,769.42,913.0,0.0,1682.42
0xe22ee4c71533170f9325d9e0cd8a01751e1c6827,769.42,56.0,0.0,825.42
0xae280149c5682f9cbbf04d4b9c15d4fb3658baba,769.42,56.0,0.0,825.42
0xdfcb8bbde474501896d00a7653f1496e8d1d95c5,769.42,51.0,0.0,820.42
0x5b2f02c4f8fb354cb5bcd710e0cba9580751d960,769.42,53.0,0.0,822.42
0x2dc490917a0a3e66c7afb3201ece08d7fe480605,769.42,65.0,0.0,834.42
0x54c9c2e3e573d4a6d3ee76ef92fa07967f0bc68b,769.42,53.0,0.0,822.42
0x936ba1a3248a143abdb1542cf9490cf2378cc8b4,761.06,45.0,0.0,806.06
0x49bb2c372da6b51871c23792e73e1a9db7a2d0cb,761.06,56.0,0.0,817.06
0x6e7a3c935159997e00077d752550112a544e4cc3,761.06,56.0,0.0,817.06
0x9a5a865eb95575bce37481feb216708bd6fb2c83,761.06,53.0,0.0,814.06
0xe4cda143d6827fa1d642119228aed54072770f85,752.7,56.0,0.0,808.7
0x154ec904c044944ca035d40ea06b1c37e8de9cd4,752.7,51.0,0.0,803.7
0x273814c822bed0e812e4e410f30a45ebd497daa2,752.7,56.0,0.0,808.7
0x0a2509451626837354aaf335c65b44a202bb6ae7,752.7,51.0,0.0,803.7
0x8bce5f65b5bc02198af01d9d4a85aec044d375f2,752.7,56.0,0.0,808.7
0x0e28b6615845f17736f6acfdd1192a9a997631a9,752.7,51.0,0.0,803.7
0xf77aaf9d881e1313aac0f6890d041ad53c757f72,752.7,56.0,0.0,808.7
0xa98740891977c4c32db29947e6ee767eec76935d,744.33,53.0,0.0,797.33
0xdac7e59eaacb4b0368bbc7737df45a703f79902f,744.33,53.0,0.0,797.33
0x3ab80ebca9a81f63204d329b00e0e7d53e304980,744.33,56.0,0.0,800.33
0x3116d47ec4e8c5874b20d54180cd3f9f974d030f,744.33,56.0,0.0,800.33
0x0cf56467947525175ccc43ec75cf9d217d2bba80,727.61,53.0,0.0,780.61
0x55a4fb36104961b6a713a7fe0a5d16c754e71928,727.61,53.0,0.0,780.61
0x57cf6d12527c28a0e22ff61a9e3c179def27cbcd,719.24,65.0,0.0,784.24
0x61735793c0c18984124e81965c9a7ab3c64929f6,719.24,53.0,0.0,772.24
0x9c2fce79e2ecaff2edf0491a51587bc99bc1df37,710.88,51.0,0.0,761.88
0x27c9cafff0611e44cda7e5fbdd855184fd94121e,710.88,51.0,0.0,761.88
0x161c5ec8b980168173e2295bb7b6601ebc368897,710.88,56.0,0.0,766.88
0x2ffa14ab8e6a36da70973a79216b38addf462201,702.52,56.0,0.0,758.52
0x4687b7fc8fb7387306043a87740309d7441f9a93,702.52,51.0,0.0,753.52
0x242e8b1705144839e2b9e50b44f14cb3f91946ad,702.52,51.0,0.0,753.52
0x116404a839965041df571a067d613490fd65c500,685.79,1378.0,0.0,2063.79
0x1dc6571c80a290462bbeef23386885f622015b7e,685.79,53.0,0.0,738.79
0xa1723637102d8ea9f41ed6cd2acbb02c86f28f0a,677.43,51.0,0.0,728.43
0x5abc6cbbe1b0856340694d7f45559953e79f1094,669.06,56.0,28.0,753.06
0x0da57c1592ad65bb6a52c06690edb48a4cafdea9,660.7,62.0,0.0,722.7
0x66ec4aaa04f83755476144facc2550ba1abbc982,643.97,48.0,0.0,691.97
0xdf4a99af33e5fa0a62f24eeda08ddce08e3e8413,627.25,42.0,0.0,669.25
0x89842717d1cc05f21074778c9582e9abe421b1ff,627.25,51.0,0.0,678.25
0x0c234d4464f21d4b1820be50800b23565708762c,610.52,42.0,0.0,652.52
0xdfecc3d915d11b8466e91968c1b14bffecc0e910,551.98,450.0,0.0,1001.98
0x01678b8a08473e3bdad109b738b805790d80b18f,543.61,87.0,0.0,630.61
0xd30413f9396734b31d8a894dda4fa2ee87029d8f,434.89,28.0,0.0,462.89
0x1752ba00ae30d2c432b90dc8555280d3415179a1,426.53,28.0,0.0,454.53
0xf384fd5907aaceef038128c5fa11e084e602af92,426.53,28.0,0.0,454.53
0xa4c6391d9b0fb2f7910b881c2ae18cde8661fafb,393.08,22.0,0.0,415.08
0x5af8cc714b56d875b0e5be08a0df819d6593347f,384.71,28.0,0.0,412.71
0x5bc447fcd5bde5542e71ad206fd917c37a11c21c,384.71,36.0,0.0,420.71
0x9c1a4dbc3a60dd65610f4d2de55ebc07dde1509d,376.35,25.0,0.0,401.35
0xb1ee741f89ff87b81abb68d2429f3766bd824908,351.26,22.0,0.0,373.26
0xd7c051b9940a81566b9b940d7b7daf8455a3997b,334.53,110.0,319.0,763.53
0xdc182cc949a7f3592bc2bbb89141ea1224ed0d7a,326.17,25.0,0.0,351.17
0xb4bd7d410543cb27f42c562ab3ff5dc12fbdd42f,301.08,25.0,0.0,326.08
0x8d77f3fbf9e3607638f10d7b866777397cd79441,292.72,28.0,0.0,320.72
0x1de57dfcc2a3adf13cf349f04ae5b99ddabb8e2c,275.99,39.0,9.0,323.99
0xae850b8517ec3e4d35e03c7ff42b655397879009,234.17,14.0,0.0,248.17
0x24bb786191dab2f6619da3b804e6fe4f8380282f,200.72,17.0,0.0,217.72
